album_name,track_title,track_n,lyric,line
midnights (3am edition),dear reader,20,Never take advice from someone who's falling apart,9
midnights (3am edition),dear reader,20,Never take advice from someone who's falling apart,10
midnights (3am edition),dear reader,20,"Dear reader, bend when you can",11
midnights (3am edition),dear reader,20,Snap when you have to,12
midnights (3am edition),dear reader,20,"Dear reader, you don't have to answer",13
midnights (3am edition),dear reader,20,Just 'cause they asked you,14
midnights (3am edition),dear reader,20,(You should find another),15
midnights (3am edition),dear reader,20,"Dear reader, the greatest of luxuries is your secrets",16
midnights (3am edition),dear reader,20,"Dear reader, when you aim at the devil",17
midnights (3am edition),dear reader,20,Make sure you don't miss,18
midnights (3am edition),dear reader,20,Never take advice from someone who's falling apart,19
midnights (3am edition),dear reader,20,Never take advice from someone who's falling apart,20
midnights (3am edition),dear reader,20,So I wander through these nights,21
midnights (3am edition),dear reader,20,I prefer hiding in plain sight,22
midnights (3am edition),dear reader,20,My fourth drink in my hand,23
midnights (3am edition),dear reader,20,These desperate prayers of a cursed man,24
midnights (3am edition),dear reader,20,Spilling out to you for free,25
midnights (3am edition),dear reader,20,"But darling, darling, please",26
midnights (3am edition),dear reader,20,You wouldn't take my word for it if you knew who was talking,27
midnights (3am edition),dear reader,20,If you knew where I was walking,28
midnights (3am edition),dear reader,20,"To a house, not a home, all alone 'cause nobody's there",29
midnights (3am edition),dear reader,20,Where I pace in my pen and my friends found friends who care,30
midnights (3am edition),dear reader,20,No one sees when you lose when you're playing solitaire,31
midnights (3am edition),dear reader,20,"You should find another guiding light, guiding light",32
midnights (3am edition),dear reader,20,But I shine so bright,33
midnights (3am edition),dear reader,20,"You should find another guiding light, guiding light",34
midnights (3am edition),dear reader,20,But I shine so bright,35
midnights (3am edition),dear reader,20,"You should find another, you should find another (Guiding light)",36
midnights (3am edition),dear reader,20,"Find another, you should find another",37
midnights (3am edition),dear reader,20,You should find another,38
